Date,Historical Adj,Volume,Daily New Cases,ROE,ROA,PM,EPS,Adj Close
2014-03-12 00:00:00,172,1167840,0,-11.0809,-3.8619,-10.5729,-2.4,172
2014-03-13 00:00:00,167.600006,808320,0,-11.0809,-3.8619,-10.5729,-2.4,164.800003
2014-03-14 00:00:00,165.399994,1114950,0,-11.0809,-3.8619,-10.5729,-2.4,167.199997
2014-03-17 00:00:00,172,779765,0,-11.0809,-3.8619,-10.5729,-2.4,166.800003
2014-03-18 00:00:00,164.800003,512065,0,-11.0809,-3.8619,-10.5729,-2.4,167.600006
2014-03-19 00:00:00,167.199997,866840,0,-11.0809,-3.8619,-10.5729,-2.4,164
2014-03-20 00:00:00,166.800003,1131925,0,-11.0809,-3.8619,-10.5729,-2.4,168
2014-03-21 00:00:00,167.600006,935070,0,-11.0809,-3.8619,-10.5729,-2.4,165.800003
2014-03-24 00:00:00,164,888740,0,-11.0809,-3.8619,-10.5729,-2.4,162
2014-03-25 00:00:00,168,544170,0,-11.0809,-3.8619,-10.5729,-2.4,161.399994
2014-03-26 00:00:00,165.800003,765895,0,-11.0809,-3.8619,-10.5729,-2.4,157.600006
2014-03-27 00:00:00,162,960595,0,-11.0809,-3.8619,-10.5729,-2.4,158.399994
2014-03-28 00:00:00,161.399994,885435,0,-11.0809,-3.8619,-10.5729,-2.4,157
2014-03-31 00:00:00,157.600006,790850,0,-2.644,-0.9547,-5.1887,-1.2,156.800003
2014-04-01 00:00:00,158.399994,711715,0,-2.644,-0.9547,-5.1887,-1.2,162.800003
2014-04-02 00:00:00,157,593875,0,-2.644,-0.9547,-5.1887,-1.2,162.800003
2014-04-03 00:00:00,156.800003,704055,0,-2.644,-0.9547,-5.1887,-1.2,159.600006
2014-04-04 00:00:00,162.800003,1229760,0,-2.644,-0.9547,-5.1887,-1.2,156.800003
2014-04-07 00:00:00,162.800003,1538140,0,-2.644,-0.9547,-5.1887,-1.2,149
2014-04-08 00:00:00,159.600006,1489360,0,-2.644,-0.9547,-5.1887,-1.2,147.399994
2014-04-09 00:00:00,156.800003,1229435,0,-2.644,-0.9547,-5.1887,-1.2,148.399994
2014-04-10 00:00:00,149,1691750,0,-2.644,-0.9547,-5.1887,-1.2,141.199997
2014-04-11 00:00:00,147.399994,1482150,0,-2.644,-0.9547,-5.1887,-1.2,139
2014-04-14 00:00:00,148.399994,793255,0,-2.644,-0.9547,-5.1887,-1.2,138.800003
2014-04-15 00:00:00,141.199997,891645,0,-2.644,-0.9547,-5.1887,-1.2,141.600006
2014-04-16 00:00:00,139,543685,0,-2.644,-0.9547,-5.1887,-1.2,142
2014-04-17 00:00:00,138.800003,840185,0,-2.644,-0.9547,-5.1887,-1.2,148.199997
2014-04-21 00:00:00,141.600006,482365,0,-2.644,-0.9547,-5.1887,-1.2,148.199997
2014-04-22 00:00:00,142,546760,0,-2.644,-0.9547,-5.1887,-1.2,152.600006
2014-04-23 00:00:00,148.199997,421580,0,-2.644,-0.9547,-5.1887,-1.2,148.399994
2014-04-24 00:00:00,148.199997,661445,0,-2.644,-0.9547,-5.1887,-1.2,148.199997
2014-04-25 00:00:00,152.600006,587075,0,-2.644,-0.9547,-5.1887,-1.2,143.800003
2014-04-28 00:00:00,148.399994,583785,0,-2.644,-0.9547,-5.1887,-1.2,140.600006
2014-04-29 00:00:00,148.199997,646605,0,-2.644,-0.9547,-5.1887,-1.2,141.800003
2014-04-30 00:00:00,143.800003,856215,0,-2.644,-0.9547,-5.1887,-1.2,139.800003
2014-05-01 00:00:00,140.600006,794545,0,-2.644,-0.9547,-5.1887,-1.2,141.600006
2014-05-02 00:00:00,141.800003,661845,0,-2.644,-0.9547,-5.1887,-1.2,141.800003
2014-05-05 00:00:00,139.800003,1041330,0,-2.644,-0.9547,-5.1887,-1.2,137.800003
2014-05-06 00:00:00,141.600006,1400910,0,-2.644,-0.9547,-5.1887,-1.2,134.399994
2014-05-07 00:00:00,141.800003,3565395,0,-2.644,-0.9547,-5.1887,-1.2,106.599998
2014-05-08 00:00:00,137.800003,1529225,0,-2.644,-0.9547,-5.1887,-1.2,113.199997
2014-05-09 00:00:00,134.399994,2015725,0,-2.644,-0.9547,-5.1887,-1.2,121
2014-05-12 00:00:00,106.599998,853245,0,-2.644,-0.9547,-5.1887,-1.2,123
2014-05-13 00:00:00,113.199997,699895,0,-2.644,-0.9547,-5.1887,-1.2,126.599998
2014-05-14 00:00:00,121,976350,0,-2.644,-0.9547,-5.1887,-1.2,121
2014-05-15 00:00:00,123,784910,0,-2.644,-0.9547,-5.1887,-1.2,121
2014-05-16 00:00:00,126.599998,362825,0,-2.644,-0.9547,-5.1887,-1.2,120.199997
2014-05-19 00:00:00,121,399845,0,-2.644,-0.9547,-5.1887,-1.2,121
2014-05-20 00:00:00,121,624435,0,-2.644,-0.9547,-5.1887,-1.2,119.400002
2014-05-21 00:00:00,120.199997,871080,0,-2.644,-0.9547,-5.1887,-1.2,117.599998
2014-05-22 00:00:00,121,682465,0,-2.644,-0.9547,-5.1887,-1.2,119.599998
2014-05-23 00:00:00,119.400002,660155,0,-2.644,-0.9547,-5.1887,-1.2,125.800003
2014-05-27 00:00:00,117.599998,459195,0,-2.644,-0.9547,-5.1887,-1.2,125.400002
2014-05-28 00:00:00,119.599998,693580,0,-2.644,-0.9547,-5.1887,-1.2,121.800003
2014-05-29 00:00:00,125.800003,749665,0,-2.644,-0.9547,-5.1887,-1.2,119.800003
2014-05-30 00:00:00,125.400002,587435,0,-2.644,-0.9547,-5.1887,-1.2,117.599998
2014-06-02 00:00:00,121.800003,1705925,0,-2.644,-0.9547,-5.1887,-1.2,110
2014-06-03 00:00:00,119.800003,661475,0,-2.644,-0.9547,-5.1887,-1.2,112
2014-06-04 00:00:00,117.599998,797620,0,-2.644,-0.9547,-5.1887,-1.2,114.599998
2014-06-05 00:00:00,110,597015,0,-2.644,-0.9547,-5.1887,-1.2,116.400002
2014-06-06 00:00:00,112,256490,0,-2.644,-0.9547,-5.1887,-1.2,116.599998
2014-06-09 00:00:00,114.599998,995610,0,-2.644,-0.9547,-5.1887,-1.2,122.599998
2014-06-10 00:00:00,116.400002,628345,0,-2.644,-0.9547,-5.1887,-1.2,121.800003
2014-06-11 00:00:00,116.599998,480730,0,-2.644,-0.9547,-5.1887,-1.2,121.400002
2014-06-12 00:00:00,122.599998,455675,0,-2.644,-0.9547,-5.1887,-1.2,120.199997
2014-06-13 00:00:00,121.800003,1527340,0,-2.644,-0.9547,-5.1887,-1.2,124.800003
2014-06-16 00:00:00,121.400002,547285,0,-2.644,-0.9547,-5.1887,-1.2,124.400002
2014-06-17 00:00:00,120.199997,841160,0,-2.644,-0.9547,-5.1887,-1.2,127
2014-06-18 00:00:00,124.800003,643875,0,-2.644,-0.9547,-5.1887,-1.2,126.199997
2014-06-19 00:00:00,124.400002,631500,0,-2.644,-0.9547,-5.1887,-1.2,124.800003
2014-06-20 00:00:00,127,398685,0,-2.644,-0.9547,-5.1887,-1.2,123
2014-06-23 00:00:00,126.199997,1052095,0,-2.644,-0.9547,-5.1887,-1.2,129.800003
2014-06-24 00:00:00,124.800003,1832420,0,-2.644,-0.9547,-5.1887,-1.2,135.600006
2014-06-25 00:00:00,123,971475,0,-2.644,-0.9547,-5.1887,-1.2,135
2014-06-26 00:00:00,129.800003,685965,0,-2.644,-0.9547,-5.1887,-1.2,134.399994
2014-06-27 00:00:00,135.600006,591850,0,-2.644,-0.9547,-5.1887,-1.2,133.600006
2014-06-30 00:00:00,135,487525,0,-1.4628,-0.5002,-3.1939,-0.6,132.399994
2014-07-01 00:00:00,134.399994,635810,0,-1.4628,-0.5002,-3.1939,-0.6,130.600006
2014-07-02 00:00:00,133.600006,613290,0,-1.4628,-0.5002,-3.1939,-0.6,130
2014-07-03 00:00:00,132.399994,420645,0,-1.4628,-0.5002,-3.1939,-0.6,133.399994
2014-07-07 00:00:00,130.600006,568240,0,-1.4628,-0.5002,-3.1939,-0.6,129
2014-07-08 00:00:00,130,2273230,0,-1.4628,-0.5002,-3.1939,-0.6,125.599998
2014-07-09 00:00:00,133.399994,984415,0,-1.4628,-0.5002,-3.1939,-0.6,131.600006
2014-07-10 00:00:00,129,685955,0,-1.4628,-0.5002,-3.1939,-0.6,130
2014-07-11 00:00:00,125.599998,617400,0,-1.4628,-0.5002,-3.1939,-0.6,131.600006
2014-07-14 00:00:00,131.600006,648255,0,-1.4628,-0.5002,-3.1939,-0.6,129.199997
2014-07-15 00:00:00,130,496590,0,-1.4628,-0.5002,-3.1939,-0.6,128
2014-07-16 00:00:00,131.600006,621240,0,-1.4628,-0.5002,-3.1939,-0.6,126
2014-07-17 00:00:00,129.199997,523000,0,-1.4628,-0.5002,-3.1939,-0.6,123.800003
2014-07-18 00:00:00,128,466540,0,-1.4628,-0.5002,-3.1939,-0.6,126
2014-07-21 00:00:00,126,548870,0,-1.4628,-0.5002,-3.1939,-0.6,125.199997
2014-07-22 00:00:00,123.800003,638530,0,-1.4628,-0.5002,-3.1939,-0.6,124.599998
2014-07-23 00:00:00,126,484070,0,-1.4628,-0.5002,-3.1939,-0.6,125
2014-07-24 00:00:00,125.199997,886305,0,-1.4628,-0.5002,-3.1939,-0.6,123
2014-07-25 00:00:00,124.599998,325865,0,-1.4628,-0.5002,-3.1939,-0.6,124.199997
2014-07-28 00:00:00,125,534900,0,-1.4628,-0.5002,-3.1939,-0.6,127.800003
2014-07-29 00:00:00,123,458125,0,-1.4628,-0.5002,-3.1939,-0.6,126.199997
2014-07-30 00:00:00,124.199997,728150,0,-1.4628,-0.5002,-3.1939,-0.6,127.599998
2014-07-31 00:00:00,127.800003,1145370,0,-1.4628,-0.5002,-3.1939,-0.6,129.399994
2014-08-01 00:00:00,126.199997,887005,0,-1.4628,-0.5002,-3.1939,-0.6,129.199997
2014-08-04 00:00:00,127.599998,2304950,0,-1.4628,-0.5002,-3.1939,-0.6,140.399994
2014-08-05 00:00:00,129.399994,2668355,0,-1.4628,-0.5002,-3.1939,-0.6,141.399994
2014-08-06 00:00:00,129.199997,3096555,0,-1.4628,-0.5002,-3.1939,-0.6,123.400002
2014-08-07 00:00:00,140.399994,1086410,0,-1.4628,-0.5002,-3.1939,-0.6,119.199997
2014-08-08 00:00:00,141.399994,942540,0,-1.4628,-0.5002,-3.1939,-0.6,119.199997
2014-08-11 00:00:00,123.400002,581065,0,-1.4628,-0.5002,-3.1939,-0.6,120.400002
2014-08-12 00:00:00,119.199997,875470,0,-1.4628,-0.5002,-3.1939,-0.6,117.199997
2014-08-13 00:00:00,119.199997,863330,0,-1.4628,-0.5002,-3.1939,-0.6,115.199997
2014-08-14 00:00:00,120.400002,398605,0,-1.4628,-0.5002,-3.1939,-0.6,116.800003
2014-08-15 00:00:00,117.199997,672075,0,-1.4628,-0.5002,-3.1939,-0.6,120
2014-08-18 00:00:00,115.199997,710580,0,-1.4628,-0.5002,-3.1939,-0.6,123
2014-08-19 00:00:00,116.800003,460270,0,-1.4628,-0.5002,-3.1939,-0.6,124.599998
2014-08-20 00:00:00,120,504595,0,-1.4628,-0.5002,-3.1939,-0.6,125
2014-08-21 00:00:00,123,340885,0,-1.4628,-0.5002,-3.1939,-0.6,124.599998
2014-08-22 00:00:00,124.599998,347155,0,-1.4628,-0.5002,-3.1939,-0.6,125.800003
2014-08-25 00:00:00,125,295150,0,-1.4628,-0.5002,-3.1939,-0.6,126.599998
2014-08-26 00:00:00,124.599998,533510,0,-1.4628,-0.5002,-3.1939,-0.6,129.199997
2014-08-27 00:00:00,125.800003,357770,0,-1.4628,-0.5002,-3.1939,-0.6,130.600006
2014-08-28 00:00:00,126.599998,594550,0,-1.4628,-0.5002,-3.1939,-0.6,132.800003
2014-08-29 00:00:00,129.199997,801745,0,-1.4628,-0.5002,-3.1939,-0.6,136
2014-09-02 00:00:00,130.600006,1209065,0,-1.4628,-0.5002,-3.1939,-0.6,141.199997
2014-09-03 00:00:00,132.800003,814645,0,-1.4628,-0.5002,-3.1939,-0.6,143.600006
2014-09-04 00:00:00,136,612925,0,-1.4628,-0.5002,-3.1939,-0.6,140.800003
2014-09-05 00:00:00,141.199997,736445,0,-1.4628,-0.5002,-3.1939,-0.6,136.399994
2014-09-08 00:00:00,143.600006,869390,0,-1.4628,-0.5002,-3.1939,-0.6,134.399994
2014-09-09 00:00:00,140.800003,828705,0,-1.4628,-0.5002,-3.1939,-0.6,133.800003
2014-09-10 00:00:00,136.399994,884780,0,-1.4628,-0.5002,-3.1939,-0.6,142
2014-09-11 00:00:00,134.399994,608920,0,-1.4628,-0.5002,-3.1939,-0.6,140.800003
2014-09-12 00:00:00,133.800003,604025,0,-1.4628,-0.5002,-3.1939,-0.6,143.199997
2014-09-15 00:00:00,142,641235,0,-1.4628,-0.5002,-3.1939,-0.6,139
2014-09-16 00:00:00,140.800003,506120,0,-1.4628,-0.5002,-3.1939,-0.6,139
2014-09-17 00:00:00,143.199997,474285,0,-1.4628,-0.5002,-3.1939,-0.6,139.399994
2014-09-18 00:00:00,139,443050,0,-1.4628,-0.5002,-3.1939,-0.6,137.800003
2014-09-19 00:00:00,139,984650,0,-1.4628,-0.5002,-3.1939,-0.6,139.399994
2014-09-22 00:00:00,139.399994,587605,0,-1.4628,-0.5002,-3.1939,-0.6,136
2014-09-23 00:00:00,137.800003,848390,0,-1.4628,-0.5002,-3.1939,-0.6,134
2014-09-24 00:00:00,139.399994,769710,0,-1.4628,-0.5002,-3.1939,-0.6,133.600006
2014-09-25 00:00:00,136,775725,0,-1.4628,-0.5002,-3.1939,-0.6,131.600006
2014-09-26 00:00:00,134,489775,0,-1.4628,-0.5002,-3.1939,-0.6,133.199997
2014-09-29 00:00:00,133.600006,638775,0,-1.4628,-0.5002,-3.1939,-0.6,133.399994
2014-09-30 00:00:00,131.600006,506185,0,-1.7272,-0.6068,-2.9692,-0.6,133.600006
2014-10-01 00:00:00,133.199997,490695,0,-1.7272,-0.6068,-2.9692,-0.6,131.399994
2014-10-02 00:00:00,133.399994,1114515,0,-1.7272,-0.6068,-2.9692,-0.6,131.600006
2014-10-03 00:00:00,133.600006,392410,0,-1.7272,-0.6068,-2.9692,-0.6,134.800003
2014-10-06 00:00:00,131.399994,299875,0,-1.7272,-0.6068,-2.9692,-0.6,132.800003
2014-10-07 00:00:00,131.600006,396980,0,-1.7272,-0.6068,-2.9692,-0.6,128.399994
2014-10-08 00:00:00,134.800003,329585,0,-1.7272,-0.6068,-2.9692,-0.6,129.600006
2014-10-09 00:00:00,132.800003,383920,0,-1.7272,-0.6068,-2.9692,-0.6,127.599998
2014-10-10 00:00:00,128.399994,904675,0,-1.7272,-0.6068,-2.9692,-0.6,118.800003
2014-10-13 00:00:00,129.600006,580160,0,-1.7272,-0.6068,-2.9692,-0.6,115.400002
2014-10-14 00:00:00,127.599998,1032090,0,-1.7272,-0.6068,-2.9692,-0.6,118.599998
2014-10-15 00:00:00,118.800003,830800,0,-1.7272,-0.6068,-2.9692,-0.6,125.400002
2014-10-16 00:00:00,115.400002,452330,0,-1.7272,-0.6068,-2.9692,-0.6,125
2014-10-17 00:00:00,118.599998,381265,0,-1.7272,-0.6068,-2.9692,-0.6,122.599998
2014-10-20 00:00:00,125.400002,424860,0,-1.7272,-0.6068,-2.9692,-0.6,124.199997
2014-10-21 00:00:00,125,378650,0,-1.7272,-0.6068,-2.9692,-0.6,124.400002
2014-10-22 00:00:00,122.599998,503855,0,-1.7272,-0.6068,-2.9692,-0.6,122.800003
2014-10-23 00:00:00,124.199997,554405,0,-1.7272,-0.6068,-2.9692,-0.6,123.800003
2014-10-24 00:00:00,124.400002,555840,0,-1.7272,-0.6068,-2.9692,-0.6,121
2014-10-27 00:00:00,122.800003,512570,0,-1.7272,-0.6068,-2.9692,-0.6,118.599998
2014-10-28 00:00:00,123.800003,754065,0,-1.7272,-0.6068,-2.9692,-0.6,120
2014-10-29 00:00:00,121,1196175,0,-1.7272,-0.6068,-2.9692,-0.6,115.800003
2014-10-30 00:00:00,118.599998,1578670,0,-1.7272,-0.6068,-2.9692,-0.6,119.800003
2014-10-31 00:00:00,120,4417755,0,-1.7272,-0.6068,-2.9692,-0.6,146.199997
2014-11-03 00:00:00,115.800003,1553460,0,-1.7272,-0.6068,-2.9692,-0.6,147.399994
2014-11-04 00:00:00,119.800003,2115940,0,-1.7272,-0.6068,-2.9692,-0.6,156.800003
2014-11-05 00:00:00,146.199997,1086305,0,-1.7272,-0.6068,-2.9692,-0.6,152.399994
2014-11-06 00:00:00,147.399994,943180,0,-1.7272,-0.6068,-2.9692,-0.6,150.399994
2014-11-07 00:00:00,156.800003,623325,0,-1.7272,-0.6068,-2.9692,-0.6,150
2014-11-10 00:00:00,152.399994,601185,0,-1.7272,-0.6068,-2.9692,-0.6,148.600006
2014-11-11 00:00:00,150.399994,925020,0,-1.7272,-0.6068,-2.9692,-0.6,156
2014-11-12 00:00:00,150,2283745,0,-1.7272,-0.6068,-2.9692,-0.6,162
2014-11-13 00:00:00,148.600006,721955,0,-1.7272,-0.6068,-2.9692,-0.6,155.399994
2014-11-14 00:00:00,156,649285,0,-1.7272,-0.6068,-2.9692,-0.6,156.800003
2014-11-17 00:00:00,162,638070,0,-1.7272,-0.6068,-2.9692,-0.6,151.399994
2014-11-18 00:00:00,155.399994,1020780,0,-1.7272,-0.6068,-2.9692,-0.6,147.399994
2014-11-19 00:00:00,156.800003,816165,0,-1.7272,-0.6068,-2.9692,-0.6,145.199997
2014-11-20 00:00:00,151.399994,1381360,0,-1.7272,-0.6068,-2.9692,-0.6,148.600006
2014-11-21 00:00:00,147.399994,832775,0,-1.7272,-0.6068,-2.9692,-0.6,150.199997
2014-11-24 00:00:00,145.199997,398465,0,-1.7272,-0.6068,-2.9692,-0.6,150
2014-11-25 00:00:00,148.600006,350880,0,-1.7272,-0.6068,-2.9692,-0.6,150.800003
2014-11-26 00:00:00,150.199997,272650,0,-1.7272,-0.6068,-2.9692,-0.6,150.199997
2014-11-28 00:00:00,150,249835,0,-1.7272,-0.6068,-2.9692,-0.6,150.600006
2014-12-01 00:00:00,150.800003,1020640,0,-1.7272,-0.6068,-2.9692,-0.6,147.800003
2014-12-02 00:00:00,150.199997,822730,0,-1.7272,-0.6068,-2.9692,-0.6,146.800003
2014-12-03 00:00:00,150.600006,747835,0,-1.7272,-0.6068,-2.9692,-0.6,149.800003
2014-12-04 00:00:00,147.800003,416990,0,-1.7272,-0.6068,-2.9692,-0.6,148
2014-12-05 00:00:00,146.800003,440720,0,-1.7272,-0.6068,-2.9692,-0.6,145.399994
2014-12-08 00:00:00,149.800003,891855,0,-1.7272,-0.6068,-2.9692,-0.6,141
2014-12-09 00:00:00,148,669370,0,-1.7272,-0.6068,-2.9692,-0.6,146
2014-12-10 00:00:00,145.399994,471185,0,-1.7272,-0.6068,-2.9692,-0.6,143.600006
2014-12-11 00:00:00,141,417545,0,-1.7272,-0.6068,-2.9692,-0.6,145.199997
2014-12-12 00:00:00,146,973270,0,-1.7272,-0.6068,-2.9692,-0.6,144.399994
2014-12-15 00:00:00,143.600006,535520,0,-1.7272,-0.6068,-2.9692,-0.6,140.199997
2014-12-16 00:00:00,145.199997,582010,0,-1.7272,-0.6068,-2.9692,-0.6,136.600006
2014-12-17 00:00:00,144.399994,1040885,0,-1.7272,-0.6068,-2.9692,-0.6,143.800003
2014-12-18 00:00:00,140.199997,1622395,0,-1.7272,-0.6068,-2.9692,-0.6,155.800003
2014-12-19 00:00:00,136.600006,1010725,0,-1.7272,-0.6068,-2.9692,-0.6,158.399994
2014-12-22 00:00:00,143.800003,459395,0,-1.7272,-0.6068,-2.9692,-0.6,159
2014-12-23 00:00:00,155.800003,571115,0,-1.7272,-0.6068,-2.9692,-0.6,160.600006
2014-12-24 00:00:00,158.399994,201715,0,-1.7272,-0.6068,-2.9692,-0.6,157.800003
2014-12-26 00:00:00,159,878065,0,-1.7272,-0.6068,-2.9692,-0.6,162.800003
2014-12-29 00:00:00,160.600006,522495,0,-1.7272,-0.6068,-2.9692,-0.6,165
2014-12-30 00:00:00,157.800003,454395,0,-1.7272,-0.6068,-2.9692,-0.6,164.399994
2014-12-31 00:00:00,162.800003,329390,0,3.4729,1.1926,0.995,0.2,165.199997
2015-01-02 00:00:00,165,455670,0,3.4729,1.1926,0.995,0.2,160.399994
2015-01-05 00:00:00,164.399994,490085,0,3.4729,1.1926,0.995,0.2,155.800003
2015-01-06 00:00:00,165.199997,736420,0,3.4729,1.1926,0.995,0.2,158.199997
2015-01-07 00:00:00,160.399994,873275,0,3.4729,1.1926,0.995,0.2,159
2015-01-08 00:00:00,155.800003,819465,0,3.4729,1.1926,0.995,0.2,156.800003
2015-01-09 00:00:00,158.199997,549410,0,3.4729,1.1926,0.995,0.2,154.800003
2015-01-12 00:00:00,159,649870,0,3.4729,1.1926,0.995,0.2,148.399994
2015-01-13 00:00:00,156.800003,544305,0,3.4729,1.1926,0.995,0.2,149.600006
2015-01-14 00:00:00,154.800003,490035,0,3.4729,1.1926,0.995,0.2,147.399994
2015-01-15 00:00:00,148.399994,666890,0,3.4729,1.1926,0.995,0.2,146
2015-01-16 00:00:00,149.600006,638210,0,3.4729,1.1926,0.995,0.2,146.800003
2015-01-20 00:00:00,147.399994,528000,0,3.4729,1.1926,0.995,0.2,145.399994
2015-01-21 00:00:00,146,634685,0,3.4729,1.1926,0.995,0.2,143.199997
2015-01-22 00:00:00,146.800003,646805,0,3.4729,1.1926,0.995,0.2,150
2015-01-23 00:00:00,145.399994,400940,0,3.4729,1.1926,0.995,0.2,146.399994
2015-01-26 00:00:00,143.199997,519205,0,3.4729,1.1926,0.995,0.2,144
2015-01-27 00:00:00,150,540645,0,3.4729,1.1926,0.995,0.2,141.600006
2015-01-28 00:00:00,146.399994,561520,0,3.4729,1.1926,0.995,0.2,139
2015-01-29 00:00:00,144,944605,0,3.4729,1.1926,0.995,0.2,146.800003
2015-01-30 00:00:00,141.600006,599910,0,3.4729,1.1926,0.995,0.2,143.199997
2015-02-02 00:00:00,139,517115,0,3.4729,1.1926,0.995,0.2,144.399994
2015-02-03 00:00:00,146.800003,450675,0,3.4729,1.1926,0.995,0.2,148.399994
2015-02-04 00:00:00,143.199997,366220,0,3.4729,1.1926,0.995,0.2,146
2015-02-05 00:00:00,144.399994,566755,0,3.4729,1.1926,0.995,0.2,149.199997
2015-02-06 00:00:00,148.399994,434515,0,3.4729,1.1926,0.995,0.2,147.800003
2015-02-09 00:00:00,146,506100,0,3.4729,1.1926,0.995,0.2,149.199997
2015-02-10 00:00:00,149.199997,590895,0,3.4729,1.1926,0.995,0.2,148.399994
2015-02-11 00:00:00,147.800003,701190,0,3.4729,1.1926,0.995,0.2,151.600006
2015-02-12 00:00:00,149.199997,1882240,0,3.4729,1.1926,0.995,0.2,149.199997
2015-02-13 00:00:00,148.399994,2855740,0,3.4729,1.1926,0.995,0.2,159.399994
2015-02-17 00:00:00,151.600006,1035370,0,3.4729,1.1926,0.995,0.2,161.199997
2015-02-18 00:00:00,149.199997,722080,0,3.4729,1.1926,0.995,0.2,156
2015-02-19 00:00:00,159.399994,535665,0,3.4729,1.1926,0.995,0.2,157.399994
2015-02-20 00:00:00,161.199997,608420,0,3.4729,1.1926,0.995,0.2,163
2015-02-23 00:00:00,156,420980,0,3.4729,1.1926,0.995,0.2,163.800003
2015-02-24 00:00:00,157.399994,313160,0,3.4729,1.1926,0.995,0.2,161.600006
2015-02-25 00:00:00,163,593955,0,3.4729,1.1926,0.995,0.2,165.199997
2015-02-26 00:00:00,163.800003,762075,0,3.4729,1.1926,0.995,0.2,166
2015-02-27 00:00:00,161.600006,363135,0,3.4729,1.1926,0.995,0.2,163.600006
2015-03-02 00:00:00,165.199997,410715,0,3.4729,1.1926,0.995,0.2,162.600006
2015-03-03 00:00:00,166,323720,0,3.4729,1.1926,0.995,0.2,161
2015-03-04 00:00:00,163.600006,353950,0,3.4729,1.1926,0.995,0.2,159.600006
2015-03-05 00:00:00,162.600006,327440,0,3.4729,1.1926,0.995,0.2,158.600006
2015-03-06 00:00:00,161,460870,0,3.4729,1.1926,0.995,0.2,157.800003
2015-03-09 00:00:00,159.600006,423925,0,3.4729,1.1926,0.995,0.2,158.399994
2015-03-10 00:00:00,158.600006,693105,0,3.4729,1.1926,0.995,0.2,157.199997
2015-03-11 00:00:00,157.800003,457745,0,3.4729,1.1926,0.995,0.2,160
2015-03-12 00:00:00,158.399994,222205,0,3.4729,1.1926,0.995,0.2,157.800003
2015-03-13 00:00:00,157.199997,306330,0,3.4729,1.1926,0.995,0.2,155.399994
2015-03-16 00:00:00,160,288730,0,3.4729,1.1926,0.995,0.2,156.399994
2015-03-17 00:00:00,157.800003,278455,0,3.4729,1.1926,0.995,0.2,157
2015-03-18 00:00:00,155.399994,240445,0,3.4729,1.1926,0.995,0.2,154.800003
2015-03-19 00:00:00,156.399994,347855,0,3.4729,1.1926,0.995,0.2,152.800003
2015-03-20 00:00:00,157,550080,0,3.4729,1.1926,0.995,0.2,152
2015-03-23 00:00:00,154.800003,211545,0,3.4729,1.1926,0.995,0.2,153.199997
2015-03-24 00:00:00,152.800003,276560,0,3.4729,1.1926,0.995,0.2,151.199997
2015-03-25 00:00:00,152,658755,0,3.4729,1.1926,0.995,0.2,154.800003
2015-03-26 00:00:00,153.199997,281700,0,3.4729,1.1926,0.995,0.2,151.600006
2015-03-27 00:00:00,151.199997,251925,0,3.4729,1.1926,0.995,0.2,152.199997
2015-03-30 00:00:00,154.800003,581960,0,3.4729,1.1926,0.995,0.2,148.600006
2015-03-31 00:00:00,151.600006,478555,0,-2.1767,-0.7769,-1.9022,-0.4,144.199997
2015-04-01 00:00:00,152.199997,578735,0,-2.1767,-0.7769,-1.9022,-0.4,140.399994
2015-04-02 00:00:00,148.600006,507315,0,-2.1767,-0.7769,-1.9022,-0.4,141.199997
2015-04-06 00:00:00,144.199997,478570,0,-2.1767,-0.7769,-1.9022,-0.4,142.199997
2015-04-07 00:00:00,140.399994,439820,0,-2.1767,-0.7769,-1.9022,-0.4,143.800003
2015-04-08 00:00:00,141.199997,486675,0,-2.1767,-0.7769,-1.9022,-0.4,146
2015-04-09 00:00:00,142.199997,330175,0,-2.1767,-0.7769,-1.9022,-0.4,146.800003
2015-04-10 00:00:00,143.800003,307540,0,-2.1767,-0.7769,-1.9022,-0.4,147.600006
2015-04-13 00:00:00,146,258185,0,-2.1767,-0.7769,-1.9022,-0.4,145
2015-04-14 00:00:00,146.800003,408620,0,-2.1767,-0.7769,-1.9022,-0.4,145
2015-04-15 00:00:00,147.600006,360080,0,-2.1767,-0.7769,-1.9022,-0.4,145.600006
2015-04-16 00:00:00,145,266355,0,-2.1767,-0.7769,-1.9022,-0.4,147
2015-04-17 00:00:00,145,231120,0,-2.1767,-0.7769,-1.9022,-0.4,144
2015-04-20 00:00:00,145.600006,679125,0,-2.1767,-0.7769,-1.9022,-0.4,145
2015-04-21 00:00:00,147,577735,0,-2.1767,-0.7769,-1.9022,-0.4,142.600006
2015-04-22 00:00:00,144,401920,0,-2.1767,-0.7769,-1.9022,-0.4,141.399994
2015-04-23 00:00:00,145,377255,0,-2.1767,-0.7769,-1.9022,-0.4,143
2015-04-24 00:00:00,142.600006,424250,0,-2.1767,-0.7769,-1.9022,-0.4,142.399994
2015-04-27 00:00:00,141.399994,327590,0,-2.1767,-0.7769,-1.9022,-0.4,140.199997
2015-04-28 00:00:00,143,447940,0,-2.1767,-0.7769,-1.9022,-0.4,140
2015-04-29 00:00:00,142.399994,401430,0,-2.1767,-0.7769,-1.9022,-0.4,141.399994
2015-04-30 00:00:00,140.199997,511765,0,-2.1767,-0.7769,-1.9022,-0.4,138.399994
2015-05-01 00:00:00,140,833800,0,-2.1767,-0.7769,-1.9022,-0.4,135.800003
