Date,Historical Adj,Volume,Daily New Cases,Adj Close
2015-12-31 00:00:00,62.799999,241755,0,61.400002
2016-01-04 00:00:00,62.799999,365910,0,60
2016-01-05 00:00:00,62.599998,392180,0,62.599998
2016-01-06 00:00:00,61.400002,401515,0,60.599998
2016-01-07 00:00:00,60,368725,0,57.200001
2016-01-08 00:00:00,62.599998,230855,0,55.599998
2016-01-11 00:00:00,60.599998,473520,0,53
2016-01-12 00:00:00,57.200001,311525,0,52.599998
2016-01-13 00:00:00,55.599998,452820,0,51
2016-01-14 00:00:00,53,592375,0,55
2016-01-15 00:00:00,52.599998,371930,0,52
2016-01-19 00:00:00,51,444435,0,49.400002
2016-01-20 00:00:00,55,755330,0,47.799999
2016-01-21 00:00:00,52,365435,0,50.799999
2016-01-22 00:00:00,49.400002,368410,0,53
2016-01-25 00:00:00,47.799999,240360,0,52.400002
2016-01-26 00:00:00,50.799999,324695,0,55.599998
2016-01-27 00:00:00,53,338265,0,53.799999
2016-01-28 00:00:00,52.400002,356015,0,53.799999
2016-01-29 00:00:00,55.599998,434130,0,54.400002
2016-02-01 00:00:00,53.799999,477595,0,52.799999
2016-02-02 00:00:00,53.799999,531790,0,49.400002
2016-02-03 00:00:00,54.400002,537030,0,49.400002
2016-02-04 00:00:00,52.799999,474130,0,52.799999
2016-02-05 00:00:00,49.400002,681275,0,49
2016-02-08 00:00:00,49.400002,763940,0,46.200001
2016-02-09 00:00:00,52.799999,868210,0,44.400002
2016-02-10 00:00:00,49,507305,0,45
2016-02-11 00:00:00,46.200001,698295,0,44.799999
2016-02-12 00:00:00,44.400002,1601795,0,57.799999
2016-02-16 00:00:00,45,4385580,0,81.599998
2016-02-17 00:00:00,44.799999,2644650,0,75.800003
2016-02-18 00:00:00,57.799999,1113950,0,76.800003
2016-02-19 00:00:00,81.599998,2206470,0,81.800003
2016-02-22 00:00:00,75.800003,1136050,0,86.199997
2016-02-23 00:00:00,76.800003,604520,0,84.400002
2016-02-24 00:00:00,81.800003,671670,0,84
2016-02-25 00:00:00,86.199997,657465,0,82.800003
2016-02-26 00:00:00,84.400002,1567195,0,89.800003
2016-02-29 00:00:00,84,1219995,0,95.599998
2016-03-01 00:00:00,82.800003,937040,0,92.599998
2016-03-02 00:00:00,89.800003,516685,0,93.199997
2016-03-03 00:00:00,95.599998,848920,0,97.199997
2016-03-04 00:00:00,92.599998,1155370,0,95.800003
2016-03-07 00:00:00,93.199997,661805,0,95.199997
2016-03-08 00:00:00,97.199997,607610,0,91.599998
2016-03-09 00:00:00,95.800003,768265,0,82.199997
2016-03-10 00:00:00,95.199997,616340,0,80.800003
2016-03-11 00:00:00,91.599998,588050,0,82.800003
2016-03-14 00:00:00,82.199997,425605,0,82.599998
2016-03-15 00:00:00,80.800003,887725,0,79.400002
2016-03-16 00:00:00,82.800003,541400,0,80.400002
2016-03-17 00:00:00,82.599998,450215,0,83
2016-03-18 00:00:00,79.400002,720115,0,81
2016-03-21 00:00:00,80.400002,345595,0,83.199997
2016-03-22 00:00:00,83,215835,0,82.199997
2016-03-23 00:00:00,81,452950,0,77.400002
2016-03-24 00:00:00,83.199997,402530,0,78.599998
2016-03-28 00:00:00,82.199997,323810,0,78
2016-03-29 00:00:00,77.400002,404135,0,79.400002
2016-03-30 00:00:00,78.599998,400760,0,78
2016-03-31 00:00:00,78,343135,0,79.800003
2016-04-01 00:00:00,79.400002,328660,0,78.400002
2016-04-04 00:00:00,78,1433120,0,85.800003
2016-04-05 00:00:00,79.800003,706065,0,87.800003
2016-04-06 00:00:00,78.400002,675655,0,89.199997
2016-04-07 00:00:00,85.800003,519095,0,85.599998
2016-04-08 00:00:00,87.800003,378150,0,84.199997
2016-04-11 00:00:00,89.199997,252965,0,82.599998
2016-04-12 00:00:00,85.599998,558195,0,87.199997
2016-04-13 00:00:00,84.199997,508565,0,90.400002
2016-04-14 00:00:00,82.599998,431360,0,88.400002
2016-04-15 00:00:00,87.199997,363190,0,91.800003
2016-04-18 00:00:00,90.400002,342730,0,91
2016-04-19 00:00:00,88.400002,237715,0,91.400002
2016-04-20 00:00:00,91.800003,254975,0,91
2016-04-21 00:00:00,91,219610,0,90.800003
2016-04-22 00:00:00,91.400002,340485,0,89.400002
2016-04-25 00:00:00,91,363355,0,91
2016-04-26 00:00:00,90.800003,397970,0,92.199997
2016-04-27 00:00:00,89.400002,680235,0,92.199997
2016-04-28 00:00:00,91,570540,0,88.599998
2016-04-29 00:00:00,92.199997,2253130,0,72.400002
2016-05-02 00:00:00,92.199997,1067350,0,69.800003
2016-05-03 00:00:00,88.599998,641515,0,67.599998
2016-05-04 00:00:00,72.400002,490330,0,67.599998
2016-05-05 00:00:00,69.800003,751230,0,65.199997
2016-05-06 00:00:00,67.599998,465715,0,65.800003
2016-05-09 00:00:00,67.599998,666825,0,67.400002
2016-05-10 00:00:00,65.199997,669700,0,70.800003
2016-05-11 00:00:00,65.800003,506675,0,69.199997
2016-05-12 00:00:00,67.400002,505855,0,68.199997
2016-05-13 00:00:00,70.800003,358420,0,68
2016-05-16 00:00:00,69.199997,266665,0,68
2016-05-17 00:00:00,68.199997,280045,0,67.599998
2016-05-18 00:00:00,68,323245,0,67.400002
2016-05-19 00:00:00,68,510535,0,68
2016-05-20 00:00:00,67.599998,264545,0,69
2016-05-23 00:00:00,67.400002,235395,0,68.199997
2016-05-24 00:00:00,68,263145,0,68.800003
2016-05-25 00:00:00,69,285255,0,68.599998
2016-05-26 00:00:00,68.199997,334535,0,69.599998
2016-05-27 00:00:00,68.800003,207845,0,71
2016-05-31 00:00:00,68.599998,213510,0,70.800003
2016-06-01 00:00:00,69.599998,152035,0,70.800003
2016-06-02 00:00:00,71,171265,0,71.599998
2016-06-03 00:00:00,70.800003,260465,0,70.400002
2016-06-06 00:00:00,70.800003,253865,0,71.599998
2016-06-07 00:00:00,71.599998,207805,0,70.599998
2016-06-08 00:00:00,70.400002,281495,0,69.599998
2016-06-09 00:00:00,71.599998,729870,0,65.199997
2016-06-10 00:00:00,70.599998,292470,0,63.799999
2016-06-13 00:00:00,69.599998,266245,0,62.599998
2016-06-14 00:00:00,65.199997,332845,0,63.200001
2016-06-15 00:00:00,63.799999,252990,0,65
2016-06-16 00:00:00,62.599998,241520,0,65.800003
2016-06-17 00:00:00,63.200001,317790,0,65.400002
2016-06-20 00:00:00,65,192110,0,66.199997
2016-06-21 00:00:00,65.800003,177350,0,67
2016-06-22 00:00:00,65.400002,165655,0,65
2016-06-23 00:00:00,66.199997,256290,0,67
2016-06-24 00:00:00,67,546715,0,62.799999
2016-06-27 00:00:00,65,433800,0,59.599998
2016-06-28 00:00:00,67,305640,0,62.200001
2016-06-29 00:00:00,62.799999,289190,0,64.800003
2016-06-30 00:00:00,59.599998,246675,0,65
2016-07-01 00:00:00,62.200001,266280,0,66
2016-07-05 00:00:00,64.800003,167805,0,65
2016-07-06 00:00:00,65,440065,0,66.400002
2016-07-07 00:00:00,66,210155,0,66.800003
2016-07-08 00:00:00,65,240925,0,68
2016-07-11 00:00:00,66.400002,189470,0,69
2016-07-12 00:00:00,66.800003,208875,0,70
2016-07-13 00:00:00,68,135105,0,68.800003
2016-07-14 00:00:00,69,217095,0,71.400002
2016-07-15 00:00:00,70,185175,0,69.800003
2016-07-18 00:00:00,68.800003,800150,0,77
2016-07-19 00:00:00,71.400002,323305,0,75.800003
2016-07-20 00:00:00,69.800003,260945,0,76.400002
2016-07-21 00:00:00,77,225710,0,75
2016-07-22 00:00:00,75.800003,211760,0,74.400002
2016-07-25 00:00:00,76.400002,276860,0,76.800003
2016-07-26 00:00:00,75,358915,0,78.199997
2016-07-27 00:00:00,74.400002,696535,0,75.599998
2016-07-28 00:00:00,76.800003,3279720,0,97.400002
2016-07-29 00:00:00,78.199997,991990,0,96.400002
2016-08-01 00:00:00,75.599998,1186660,0,99.800003
2016-08-02 00:00:00,97.400002,1066635,0,102
2016-08-03 00:00:00,96.400002,1106965,0,106.599998
2016-08-04 00:00:00,99.800003,1078820,0,108.599998
2016-08-05 00:00:00,102,920610,0,113.800003
2016-08-08 00:00:00,106.599998,951500,0,117.199997
2016-08-09 00:00:00,108.599998,693615,0,117.199997
2016-08-10 00:00:00,113.800003,559090,0,116.199997
2016-08-11 00:00:00,117.199997,470045,0,117.800003
2016-08-12 00:00:00,117.199997,761655,0,114.599998
2016-08-15 00:00:00,116.199997,451015,0,115.599998
2016-08-16 00:00:00,117.800003,260340,0,113.800003
2016-08-17 00:00:00,114.599998,332305,0,111.800003
2016-08-18 00:00:00,115.599998,303875,0,112
2016-08-19 00:00:00,113.800003,273135,0,110.800003
2016-08-22 00:00:00,111.800003,196050,0,110.599998
2016-08-23 00:00:00,112,272340,0,111.199997
2016-08-24 00:00:00,110.800003,276380,0,108.800003
2016-08-25 00:00:00,110.599998,259935,0,107.599998
2016-08-26 00:00:00,111.199997,282070,0,107.599998
2016-08-29 00:00:00,108.800003,278925,0,108
2016-08-30 00:00:00,107.599998,187070,0,107.199997
2016-08-31 00:00:00,107.599998,301165,0,106.599998
2016-09-01 00:00:00,108,281085,0,107.800003
2016-09-02 00:00:00,107.199997,209460,0,107.199997
2016-09-06 00:00:00,106.599998,335940,0,110.400002
2016-09-07 00:00:00,107.800003,245435,0,107.599998
2016-09-08 00:00:00,107.199997,173040,0,106.199997
2016-09-09 00:00:00,110.400002,344495,0,105.599998
2016-09-12 00:00:00,107.599998,312430,0,103.800003
2016-09-13 00:00:00,106.199997,268780,0,102.199997
2016-09-14 00:00:00,105.599998,203345,0,100.800003
2016-09-15 00:00:00,103.800003,278720,0,103.800003
2016-09-16 00:00:00,102.199997,555830,0,103.599998
2016-09-19 00:00:00,100.800003,128665,0,102.199997
2016-09-20 00:00:00,103.800003,350410,0,103.599998
2016-09-21 00:00:00,103.599998,246190,0,107.400002
2016-09-22 00:00:00,102.199997,313940,0,108.599998
2016-09-23 00:00:00,103.599998,143680,0,106.400002
2016-09-26 00:00:00,107.400002,178570,0,103.599998
2016-09-27 00:00:00,108.599998,270835,0,106.599998
2016-09-28 00:00:00,106.400002,170255,0,105.199997
2016-09-29 00:00:00,103.599998,281435,0,102
2016-09-30 00:00:00,106.599998,310310,0,103
2016-10-03 00:00:00,105.199997,233940,0,104.599998
2016-10-04 00:00:00,102,299225,0,105.800003
2016-10-05 00:00:00,103,358170,0,106.199997
2016-10-06 00:00:00,104.599998,248680,0,102.800003
2016-10-07 00:00:00,105.800003,215545,0,103
2016-10-10 00:00:00,106.199997,105495,0,103.400002
2016-10-11 00:00:00,102.800003,173295,0,101.199997
2016-10-12 00:00:00,103,155415,0,100
2016-10-13 00:00:00,103.400002,221250,0,98
2016-10-14 00:00:00,101.199997,210490,0,100.199997
2016-10-17 00:00:00,100,666950,0,101.800003
2016-10-18 00:00:00,98,340550,0,101.400002
2016-10-19 00:00:00,100.199997,329545,0,100.199997
2016-10-20 00:00:00,101.800003,159140,0,100.400002
2016-10-21 00:00:00,101.400002,242350,0,100.400002
2016-10-24 00:00:00,100.199997,234930,0,103.400002
2016-10-25 00:00:00,100.400002,427565,0,106.400002
2016-10-26 00:00:00,100.400002,881875,0,105.199997
2016-10-27 00:00:00,103.400002,2182295,0,82
2016-10-28 00:00:00,106.400002,790555,0,81.199997
2016-10-31 00:00:00,105.199997,952425,0,79.800003
2016-11-01 00:00:00,82,916995,0,77.599998
2016-11-02 00:00:00,81.199997,536805,0,76.800003
2016-11-03 00:00:00,79.800003,749260,0,78.800003
2016-11-04 00:00:00,77.599998,710190,0,75.599998
2016-11-07 00:00:00,76.800003,1199925,0,78.199997
2016-11-08 00:00:00,78.800003,924445,0,79.199997
2016-11-09 00:00:00,75.599998,1073605,0,80.400002
2016-11-10 00:00:00,78.199997,1017370,0,81
2016-11-11 00:00:00,79.199997,653600,0,83
2016-11-14 00:00:00,80.400002,983000,0,80
2016-11-15 00:00:00,81,968725,0,80.400002
2016-11-16 00:00:00,83,898390,0,81.800003
2016-11-17 00:00:00,80,773020,0,79.199997
2016-11-18 00:00:00,80.400002,616175,0,78.800003
2016-11-21 00:00:00,81.800003,1005650,0,79.599998
2016-11-22 00:00:00,79.199997,602665,0,81
2016-11-23 00:00:00,78.800003,813080,0,81
2016-11-25 00:00:00,79.599998,506130,0,82.199997
2016-11-28 00:00:00,81,817175,0,79.800003
2016-11-29 00:00:00,81,633355,0,79.199997
2016-11-30 00:00:00,82.199997,707645,0,79.400002
2016-12-01 00:00:00,79.800003,1034575,0,75
2016-12-02 00:00:00,79.199997,891235,0,75.800003
2016-12-05 00:00:00,79.400002,1096150,0,76
2016-12-06 00:00:00,75,627325,0,76.400002
2016-12-07 00:00:00,75.800003,1036835,0,79.199997
2016-12-08 00:00:00,76,1003945,0,77.800003
2016-12-09 00:00:00,76.400002,721505,0,77.400002
2016-12-12 00:00:00,79.199997,1141540,0,75.599998
2016-12-13 00:00:00,77.800003,1016645,0,75.199997
2016-12-14 00:00:00,77.400002,919720,0,72.800003
2016-12-15 00:00:00,75.599998,951480,0,71.800003
2016-12-16 00:00:00,75.199997,658070,0,72.400002
2016-12-19 00:00:00,72.800003,689750,0,71.800003
2016-12-20 00:00:00,71.800003,464910,0,72.800003
2016-12-21 00:00:00,72.400002,617320,0,72.199997
2016-12-22 00:00:00,71.800003,441135,0,70.400002
2016-12-23 00:00:00,72.800003,415185,0,70.400002
2016-12-27 00:00:00,72.199997,339250,0,72
2016-12-28 00:00:00,70.400002,241950,0,70
2016-12-29 00:00:00,70.400002,796630,0,66.599998
2016-12-30 00:00:00,72,574370,0,66.400002
2017-01-03 00:00:00,70,619390,0,70
2017-01-04 00:00:00,66.599998,579015,0,70.199997
2017-01-05 00:00:00,66.400002,905195,0,73.199997
2017-01-06 00:00:00,70,533605,0,70.599998
2017-01-09 00:00:00,70.199997,359255,0,70.400002
2017-01-10 00:00:00,73.199997,326255,0,70.400002
2017-01-11 00:00:00,70.599998,340960,0,70
2017-01-12 00:00:00,70.400002,898025,0,71.400002
2017-01-13 00:00:00,70.400002,632345,0,71.599998
2017-01-17 00:00:00,70,465705,0,70.800003
2017-01-18 00:00:00,71.400002,346230,0,70.199997
2017-01-19 00:00:00,71.599998,410080,0,70.199997
2017-01-20 00:00:00,70.800003,365650,0,69
2017-01-23 00:00:00,70.199997,460935,0,69.400002
2017-01-24 00:00:00,70.199997,320900,0,69.800003
2017-01-25 00:00:00,69,308560,0,69.800003
2017-01-26 00:00:00,69.400002,317670,0,68.599998
2017-01-27 00:00:00,69.800003,232970,0,69
2017-01-30 00:00:00,69.800003,344315,0,68
2017-01-31 00:00:00,68.599998,421090,0,69
2017-02-01 00:00:00,69,318270,0,69.400002
2017-02-02 00:00:00,68,422000,0,70.400002
2017-02-03 00:00:00,69,241190,0,70
2017-02-06 00:00:00,69.400002,266535,0,71
2017-02-07 00:00:00,70.400002,249320,0,70
2017-02-08 00:00:00,70,274200,0,70.800003
2017-02-09 00:00:00,71,255900,0,72.199997
2017-02-10 00:00:00,70,433955,0,71.599998
2017-02-13 00:00:00,70.800003,347735,0,71.199997
2017-02-14 00:00:00,72.199997,1057965,0,75.599998
2017-02-15 00:00:00,71.599998,4151600,0,92.800003
2017-02-16 00:00:00,71.199997,1321835,0,92.599998
2017-02-17 00:00:00,75.599998,1045805,0,93.199997
2017-02-21 00:00:00,92.800003,791510,0,94.800003
2017-02-22 00:00:00,92.599998,812590,0,90.400002
2017-02-23 00:00:00,93.199997,530565,0,88.400002
2017-02-24 00:00:00,94.800003,509325,0,89.400002
2017-02-27 00:00:00,90.400002,552520,0,89.800003
2017-02-28 00:00:00,88.400002,836895,0,84.599998
2017-03-01 00:00:00,89.400002,887925,0,85.199997
2017-03-02 00:00:00,89.800003,410465,0,82.800003
2017-03-03 00:00:00,84.599998,669205,0,80.400002
2017-03-06 00:00:00,85.199997,502065,0,80.800003
2017-03-07 00:00:00,82.800003,390865,0,81.400002
2017-03-08 00:00:00,80.400002,353970,0,82
2017-03-09 00:00:00,80.800003,391135,0,80.800003
2017-03-10 00:00:00,81.400002,615355,0,79.599998
2017-03-13 00:00:00,82,387915,0,79.400002
2017-03-14 00:00:00,80.800003,363205,0,78.599998
2017-03-15 00:00:00,79.599998,431335,0,80
2017-03-16 00:00:00,79.400002,701745,0,82.400002
2017-03-17 00:00:00,78.599998,461575,0,81.599998
2017-03-20 00:00:00,80,224240,0,80.599998
2017-03-21 00:00:00,82.400002,616430,0,78
2017-03-22 00:00:00,81.599998,330825,0,79.400002
2017-03-23 00:00:00,80.599998,309250,0,79.599998
2017-03-24 00:00:00,78,276785,0,79.800003
2017-03-27 00:00:00,79.400002,291590,0,79
2017-03-28 00:00:00,79.599998,283910,0,79.199997
2017-03-29 00:00:00,79.800003,288875,0,78.599998
2017-03-30 00:00:00,79,711260,0,79.199997
2017-03-31 00:00:00,79.199997,343975,0,78.599998
2017-04-03 00:00:00,78.599998,279150,0,77.800003
2017-04-04 00:00:00,79.199997,495850,0,75.800003
2017-04-05 00:00:00,78.599998,520270,0,74.400002
2017-04-06 00:00:00,77.800003,441200,0,76
2017-04-07 00:00:00,75.800003,197975,0,74.800003
2017-04-10 00:00:00,74.400002,331195,0,75
2017-04-11 00:00:00,76,285795,0,75
2017-04-12 00:00:00,74.800003,567725,0,75.400002
2017-04-13 00:00:00,75,388840,0,73.199997
2017-04-17 00:00:00,75,415320,0,73
2017-04-18 00:00:00,75.400002,324670,0,75
2017-04-19 00:00:00,73.199997,317025,0,75.599998
2017-04-20 00:00:00,73,632790,0,78
2017-04-21 00:00:00,75,285655,0,77.599998
2017-04-24 00:00:00,75.599998,672520,0,77.800003
2017-04-25 00:00:00,78,250595,0,78.199997
2017-04-26 00:00:00,77.599998,158075,0,77.599998
2017-04-27 00:00:00,77.800003,474260,0,79.800003
2017-04-28 00:00:00,78.199997,385045,0,78.400002
2017-05-01 00:00:00,77.599998,287565,0,79
2017-05-02 00:00:00,79.800003,752455,0,80
2017-05-03 00:00:00,78.400002,1812395,0,69.400002
2017-05-04 00:00:00,79,417605,0,68.599998
2017-05-05 00:00:00,80,574560,0,67.599998
2017-05-08 00:00:00,69.400002,522415,0,71
2017-05-09 00:00:00,68.599998,415845,0,71.199997
2017-05-10 00:00:00,67.599998,339925,0,71.599998
2017-05-11 00:00:00,71,262320,0,70
2017-05-12 00:00:00,71.199997,427990,0,68.400002
2017-05-15 00:00:00,71.599998,238710,0,68.599998
2017-05-16 00:00:00,70,221240,0,67.800003
2017-05-17 00:00:00,68.400002,350325,0,65.199997
2017-05-18 00:00:00,68.599998,241665,0,66.199997
2017-05-19 00:00:00,67.800003,217220,0,66.400002
2017-05-22 00:00:00,65.199997,210940,0,66.599998
2017-05-23 00:00:00,66.199997,218645,0,65.599998
2017-05-24 00:00:00,66.400002,301955,0,66.599998
2017-05-25 00:00:00,66.599998,254015,0,65.400002
2017-05-26 00:00:00,65.599998,403325,0,63.400002
2017-05-30 00:00:00,66.599998,271785,0,63.200001
2017-05-31 00:00:00,65.400002,327585,0,60.200001
2017-06-01 00:00:00,63.400002,373030,0,62.200001
2017-06-02 00:00:00,63.200001,332350,0,60.599998
2017-06-05 00:00:00,60.200001,179215,0,61
2017-06-06 00:00:00,62.200001,323645,0,60.599998
2017-06-07 00:00:00,60.599998,293060,0,60.599998
2017-06-08 00:00:00,61,219565,0,61.200001
2017-06-09 00:00:00,60.599998,239545,0,60.799999
2017-06-12 00:00:00,60.599998,386660,0,60.599998
2017-06-13 00:00:00,61.200001,339725,0,61.599998
2017-06-14 00:00:00,60.799999,352020,0,63
2017-06-15 00:00:00,60.599998,523880,0,64.400002
2017-06-16 00:00:00,61.599998,1116295,0,64.400002
2017-06-19 00:00:00,63,180350,0,63.599998
2017-06-20 00:00:00,64.400002,257640,0,61.799999
2017-06-21 00:00:00,64.400002,193750,0,62.400002
2017-06-22 00:00:00,63.599998,397000,0,64.199997
2017-06-23 00:00:00,61.799999,2178455,0,69.400002
2017-06-26 00:00:00,62.400002,468090,0,69
2017-06-27 00:00:00,64.199997,525770,0,68.599998
2017-06-28 00:00:00,69.400002,349105,0,68.800003
2017-06-29 00:00:00,69,517465,0,72.199997
2017-06-30 00:00:00,68.599998,661535,0,76.800003
2017-07-03 00:00:00,68.800003,333655,0,76.599998
2017-07-05 00:00:00,72.199997,313140,0,76.199997
2017-07-06 00:00:00,76.800003,345715,0,74
2017-07-07 00:00:00,76.599998,325785,0,74.199997
2017-07-10 00:00:00,76.199997,221590,0,73
2017-07-11 00:00:00,74,246285,0,75
2017-07-12 00:00:00,74.199997,331970,0,77.599998
2017-07-13 00:00:00,73,292665,0,78.800003
2017-07-14 00:00:00,75,230240,0,79.800003
2017-07-17 00:00:00,77.599998,236250,0,77.599998
2017-07-18 00:00:00,78.800003,399565,0,78.800003
2017-07-19 00:00:00,79.800003,260625,0,79.800003
2017-07-20 00:00:00,77.599998,356700,0,76.599998
2017-07-21 00:00:00,78.800003,474410,0,73
2017-07-24 00:00:00,79.800003,206855,0,73
2017-07-25 00:00:00,76.599998,197025,0,73.800003
2017-07-26 00:00:00,73,275585,0,75.199997
2017-07-27 00:00:00,73,310285,0,75
2017-07-28 00:00:00,73.800003,210810,0,76
2017-07-31 00:00:00,75.199997,222380,0,75.199997
2017-08-01 00:00:00,75,444390,0,77.400002
2017-08-02 00:00:00,76,1609405,0,84.599998
2017-08-03 00:00:00,75.199997,539155,0,85.199997
2017-08-04 00:00:00,77.400002,456975,0,82.400002
2017-08-07 00:00:00,84.599998,260795,0,82.400002
2017-08-08 00:00:00,85.199997,291790,0,81.400002
2017-08-09 00:00:00,82.400002,511090,0,79.199997
2017-08-10 00:00:00,82.400002,402650,0,80
2017-08-11 00:00:00,81.400002,244120,0,79
2017-08-14 00:00:00,79.199997,312265,0,81
2017-08-15 00:00:00,80,232805,0,79.599998
2017-08-16 00:00:00,79,241990,0,78.400002
2017-08-17 00:00:00,81,209200,0,77
2017-08-18 00:00:00,79.599998,274140,0,79.800003
2017-08-21 00:00:00,78.400002,208180,0,79.800003
2017-08-22 00:00:00,77,224980,0,81.599998
2017-08-23 00:00:00,79.800003,249170,0,81.400002
2017-08-24 00:00:00,79.800003,182595,0,81.599998
2017-08-25 00:00:00,81.599998,181075,0,81.400002
2017-08-28 00:00:00,81.400002,251935,0,82.800003
2017-08-29 00:00:00,81.599998,392190,0,85.800003
2017-08-30 00:00:00,81.400002,229800,0,85.599998
2017-08-31 00:00:00,82.800003,539385,0,88.800003
2017-09-01 00:00:00,85.800003,230220,0,88.599998
2017-09-05 00:00:00,85.599998,257920,0,86.199997
2017-09-06 00:00:00,88.800003,291605,0,88
2017-09-07 00:00:00,88.599998,192795,0,87.400002
2017-09-08 00:00:00,86.199997,274565,0,87.599998
2017-09-11 00:00:00,88,314205,0,88.199997
2017-09-12 00:00:00,87.400002,189695,0,87.400002
2017-09-13 00:00:00,87.599998,232820,0,87.599998
2017-09-14 00:00:00,88.199997,193780,0,86.599998
2017-09-15 00:00:00,87.400002,584735,0,88.199997
2017-09-18 00:00:00,87.599998,302295,0,87.599998
2017-09-19 00:00:00,86.599998,190475,0,86.800003
2017-09-20 00:00:00,88.199997,228845,0,87.800003
2017-09-21 00:00:00,87.599998,446340,0,90.599998
2017-09-22 00:00:00,86.800003,232085,0,91.199997
2017-09-25 00:00:00,87.800003,397440,0,92.800003
2017-09-26 00:00:00,90.599998,456090,0,95.199997
2017-09-27 00:00:00,91.199997,590555,0,98.199997
2017-09-28 00:00:00,92.800003,356965,0,100
2017-09-29 00:00:00,95.199997,635225,0,104
2017-10-02 00:00:00,98.199997,325905,0,101.800003
2017-10-03 00:00:00,100,457765,0,105.599998
2017-10-04 00:00:00,104,318200,0,103.599998
2017-10-05 00:00:00,101.800003,351750,0,102.800003
2017-10-06 00:00:00,105.599998,230890,0,100.599998
2017-10-09 00:00:00,103.599998,316560,0,101.199997
2017-10-10 00:00:00,102.800003,238855,0,99.800003
2017-10-11 00:00:00,100.599998,471935,0,96.599998
2017-10-12 00:00:00,101.199997,467285,0,93.400002
2017-10-13 00:00:00,99.800003,203270,0,92.599998
2017-10-16 00:00:00,96.599998,464485,0,94
2017-10-17 00:00:00,93.400002,335185,0,99
2017-10-18 00:00:00,92.599998,471620,0,100
2017-10-19 00:00:00,94,278600,0,99
2017-10-20 00:00:00,99,974660,0,96
2017-10-23 00:00:00,100,213890,0,92.199997
2017-10-24 00:00:00,99,231630,0,93.400002
2017-10-25 00:00:00,96,148855,0,93.199997
2017-10-26 00:00:00,92.199997,417020,0,92.199997
2017-10-27 00:00:00,93.400002,370575,0,92.800003
2017-10-30 00:00:00,93.199997,370700,0,92.599998
2017-10-31 00:00:00,92.199997,847980,0,95.400002
2017-11-01 00:00:00,92.800003,1089935,0,102.400002
2017-11-02 00:00:00,92.599998,751430,0,105.400002
2017-11-03 00:00:00,95.400002,708040,0,109.199997
2017-11-06 00:00:00,102.400002,547740,0,109.599998
2017-11-07 00:00:00,105.400002,385700,0,108.800003
2017-11-08 00:00:00,109.199997,460365,0,111.800003
2017-11-09 00:00:00,109.599998,344180,0,112.199997
2017-11-10 00:00:00,108.800003,577690,0,107.400002
2017-11-13 00:00:00,111.800003,427680,0,106.400002
2017-11-14 00:00:00,112.199997,279290,0,103.599998
2017-11-15 00:00:00,107.400002,624430,0,104.400002
2017-11-16 00:00:00,106.400002,446815,0,108.800003
2017-11-17 00:00:00,103.599998,411050,0,109.400002
2017-11-20 00:00:00,104.400002,239385,0,110.199997
2017-11-21 00:00:00,108.800003,401435,0,112.400002
2017-11-22 00:00:00,109.400002,211470,0,113.599998
2017-11-24 00:00:00,110.199997,147680,0,114.400002
2017-11-27 00:00:00,112.400002,358865,0,113.800003
2017-11-28 00:00:00,113.599998,572720,0,116.400002
2017-11-29 00:00:00,114.400002,544060,0,115.199997
2017-11-30 00:00:00,113.800003,580090,0,112.800003
2017-12-01 00:00:00,116.400002,424490,0,112.599998
2017-12-04 00:00:00,115.199997,537460,0,114.599998
2017-12-05 00:00:00,112.800003,293680,0,114.199997
2017-12-06 00:00:00,112.599998,371060,0,115.800003
2017-12-07 00:00:00,114.599998,283740,0,114.400002
2017-12-08 00:00:00,114.199997,324110,0,116.199997
2017-12-11 00:00:00,115.800003,344540,0,117.199997
2017-12-12 00:00:00,114.400002,1082895,0,111
2017-12-13 00:00:00,116.199997,357175,0,110.199997
2017-12-14 00:00:00,117.199997,383705,0,106.199997
2017-12-15 00:00:00,111,556780,0,105.599998
2017-12-18 00:00:00,110.199997,407720,0,107.400002
2017-12-19 00:00:00,106.199997,384555,0,107.199997
2017-12-20 00:00:00,105.599998,166980,0,107.800003
2017-12-21 00:00:00,107.400002,317375,0,107.400002
2017-12-22 00:00:00,107.199997,250930,0,104
2017-12-26 00:00:00,107.800003,308910,0,104
2017-12-27 00:00:00,107.400002,162065,0,102.199997
2017-12-28 00:00:00,104,201730,0,101.199997
2017-12-29 00:00:00,104,242090,0,102
2018-01-02 00:00:00,102.199997,417720,0,104.800003
2018-01-03 00:00:00,101.199997,488795,0,103
2018-01-04 00:00:00,102,267555,0,102.400002
2018-01-05 00:00:00,104.800003,542070,0,104.599998
2018-01-08 00:00:00,103,344310,0,104.400002
2018-01-09 00:00:00,102.400002,314300,0,101.599998
2018-01-10 00:00:00,104.599998,250835,0,101.800003
2018-01-11 00:00:00,104.400002,598425,0,105
2018-01-12 00:00:00,101.599998,548725,0,102.199997
2018-01-16 00:00:00,101.800003,597630,0,100.599998
2018-01-17 00:00:00,105,482050,0,103.199997
2018-01-18 00:00:00,102.199997,306520,0,102.199997
2018-01-19 00:00:00,100.599998,943860,0,111.400002
2018-01-22 00:00:00,103.199997,461810,0,109.800003
2018-01-23 00:00:00,102.199997,453275,0,111.400002
